id;report_date;shift_time;staff_name;notes_for_next_shift;member_feedback;membership_cancel_requests;meaningful_conversations;tour_name;tour_followup_completed;facility_issues;busiest_areas;system_issues;management_notes;created_at;updated_at;created_by;arketa_screenshot_url;extracted_checkins;extracted_appointments;extracted_class_signups;notes_target_date;notes_target_shift;resolved;extracted_class_details;extracted_appointment_details;staff_id
65ddec42-30cd-4ef6-899e-86d4888b2bbe;2026-01-04;PM;Angela & Dennis;;"[{""sentiment"":""positive"",""text"":""A lot of members loving the new desk!""}]";;;;true;;"A lot of people started coming in around 2PM. Guest passes + Natalie’s Intentions class.

4PM floor was REALLY busy and class is going on!
";;;2026-01-05 18:57:01.09411+00;2026-01-12 23:59:15.571325+00;;;;;;;;false;;;
9b82955d-f349-40a0-8869-d4aa65e00e20;2026-02-02;AM;Kat & Dustin;Coming in today for an OSEA treatment plus day pass: Kyyah Abdul (10:15am), Lola Mack (11:30am), and Michelle Lee (12:45pm);;;;;false;;;;;2026-02-03 19:08:48.521538+00;2026-02-03 19:08:48.521538+00;;;;;;2026-02-09;AM;false;;;
0bcfdc37-9a87-49f7-a6a8-9c405ab1151b;2026-02-09;AM;Kat & Dustin;Packets for OSEA treatments are paper clipped and in closet E. Includes the guest policy, free cafe drink card, and LMNT. Please hand to them with a water and ask if they’d like to take a class today.;"[{""sentiment"":""neutral"",""text"":""Boby Ismirnioglou was getting charged the $50 membership pause fee on top of his membership. ""},{""sentiment"":""positive"",""text"":""Anthony Lazarro left a bag in a locker Tuesday Feb 3rd 8am and didn’t lock it. Came back 5pm and it was gone. Black Nike duffle bag says Liliyachty on the side. Fuji x100v camera inside and wireless shox headphones. Said someone told him to fill out a form at the front desk so making a note here.""}]";;;;true;;"Main gym 8am
Men’s spa around 9am";;;2026-02-09 21:27:22.732554+00;2026-02-09 21:27:22.732554+00;;;;;;2026-02-10;AM;false;;;
f91f1042-673b-493c-99f5-6afa50e8d334;2026-02-14;AM;Hunter, Dennis, Angela, Grace;None;"[{""sentiment"":""neutral"",""text"":""N/A""}]";[CANCEL] Trina Albus <trina.albus@gmail.com> - Moving (End Date: 03/05/2026);;No Tours This AM;true;The left stall in the mezzanine is out of order;"	-Main Gym 9am-11am
-Saturday social busy 10am
-Cardio 10:20am
After 11am it slowed down
";;"	-Jackie Miller wasn’t here to teach her 8am class. We called her and she said she just woke up and her phone died. Had to tell all members that she wont be able to teach and hopefully give them something extra since they were all set up ready for class.
-About 3 members who attended the 8am class said Kaity Briggs (who stepped up to teach Jackie’s class) was amazing and really loved her!";2026-02-16 19:27:30.298145+00;2026-02-16 19:27:30.298145+00;;;;;;2026-02-14;PM;false;;;
35202050-a491-4063-80b6-abbadb77934c;2026-01-19;AM;Kat & Dustin;;"[{""sentiment"":""neutral"",""text"":""Impact room was cold, getting a breeze during JT’s class this morning. What’s our policy on closed doors for that? ""},{""sentiment"":""neutral"",""text"":""Comment about women’s spa plants dying - suggested more watering ""}]";;;;true;;Pretty busy this morning up until 11am - likely due to the holiday ;;Mastercard invitee Rhonda Higgins wasn’t added to her 12pm class. It was full but luckily someone didn’t show up so she got in.;2026-01-19 21:30:57.691556+00;2026-01-19 21:30:57.691556+00;;;;;;;;false;;;
bfc7203a-8133-46af-9ab7-06f958f46cde;2026-01-05;AM;Dustin, Kat;;"[{""sentiment"":""negative"",""text"":""Ellipticals aren’t’ working properly, the resistance automatically goes down. Said he knows the machines and it’s probably just a setting.""}]";"[CANCEL] McKee Bond - Moving (End Date: 01/05/2026)

[CANCEL] Christopher Stringer - Commute Issues (End Date: 01/05/2026)";;;true;;"9:30am women’s spa busy
10am men’s spa busy";;"Not seeing Marjorie in the Arketa calendar/availability
What’s going on with Joseph Rubin? Says he has a week pass but in the notes it says he’s using a day pass but it’s under his mother in law’s account Sinder Boxrud. Sinder has a week pass and 99 day passes under her purchases. Everyone should know how to do “paying for” so the temp membership is in the correct person’s account otherwise it’s too confusing.";2026-01-06 19:29:23.092423+00;2026-01-06 19:32:55.206801+00;;;;;;;;true;;;
30cd5930-7437-4edf-ae8e-761cbd3cecf4;2026-01-05;AM;Dustin, Kat;;"[{""sentiment"":""negative"",""text"":""Ellipticals aren’t’ working properly, the resistance automatically goes down. Said he knows the machines and it’s probably just a setting.""}]";"[CANCEL] McKee Bond - Moving (End Date: 01/05/2026)

[CANCEL] Christopher Stringer - Commute Issues (End Date: 01/05/2026)";;;true;;"9:30am women’s spa busy
10am men’s spa busy";;"Not seeing Marjorie in the Arketa calendar/availability
What’s going on with Joseph Rubin? Says he has a week pass but in the notes it says he’s using a day pass but it’s under his mother in law’s account Sinder Boxrud. Sinder has a week pass and 99 day passes under her purchases. Everyone should know how to do “paying for” so the temp membership is in the correct person’s account otherwise it’s too confusing.";2026-01-06 19:31:32.606372+00;2026-01-06 19:32:59.19276+00;;;;;;;;true;;;
5fc5c7a4-1d24-4a70-8382-6c7356ce0388;2026-01-27;PM;Caroline & Dylan ;Izzy Schaefer left  her  epiPen (Auvi Q) and some Benadryl - it’s in the lost and found ;;;;;false;;;;;2026-01-28 04:59:18.08319+00;2026-01-28 04:59:18.08319+00;;;;;;2026-01-28;AM;false;;;
f31646e6-2882-4924-849c-dd6b5fc4c18f;2026-02-02;AM;Kat & Dustin;Coming in today for an OSEA treatment plus day pass: Elaina Bellis (10:15am);;;;;false;;;;;2026-02-03 19:08:48.71576+00;2026-02-03 19:08:48.71576+00;;;;;;2026-02-10;AM;false;;;
083b9f4c-3b43-4eca-af5e-84c62ee1fdd4;2026-02-09;PM;Grace/Dylan;;"[{""sentiment"":""neutral"",""text"":""Tierney has lost a brown CSB zip up - said she left it here last night 2/8 - haven’t seen it in anywhere or in lost and found.""},{""sentiment"":""positive"",""text"":""Lots of people LOVED the Jui Jitsu class! Seems like a success - “you have to put this on the schedule!”""}]";[CANCEL] Michael Tomasulo - Moving (End Date: 02/09/2026);;Dylan toured Max Beaumont;true;;Usual peak hour flow around 5pm - 7pm.;;One of the girls from the OSEA treatments said she left a hat, blouse and make up bag in one of the lockers but I have yet to find it.;2026-02-10 04:55:14.505499+00;2026-02-10 04:55:14.505499+00;;;;;;;;false;;;
946a022e-5962-4bd8-a2d5-eb23fd668c9b;2026-02-16;AM;Kat & Dustin;4:30pm detox by Rebecca being rescheduled - waiting on a time from MAckenzie Bressi then need to move apt and confirm with Marjorie;"[{""sentiment"":""negative"",""text"":""Member said there was a member sick coughing all throughout Miwa’s class""},{""sentiment"":""neutral"",""text"":""Member wants monthly invoices - is it possible to auto send?""}]";;;;true;"Can’t locate pillow cases in the treatment room. Also, the light in the private treatment room cabinet does not work.
Could use more rain mats. Cafe asked if we had more cause it gets wet and dirty tracking water behind the cafe when it’s raining.";Main gym absolutely packed at 9am ;;"It’s not clear on canceling/moving outdoor classes when it’s raining

We should get “Caution Wet Floor” sign for first stair landing up from retail space - its real slick";2026-02-16 21:09:45.191943+00;2026-02-16 21:09:45.191943+00;;;;;;2026-02-16;PM;false;;;
8cf19c3d-3393-49aa-9d7d-340b64a8520d;2026-01-06;AM;Tommy, Kat;;"[{""sentiment"":""positive"",""text"":""People love the new desk ""}]";"[CANCEL] Ariel Pasternik - She’s thinking of traveling and the vibe isn (End Date: 01/12/2026)

[CANCEL] Gemma Delsig - Financial (End Date: 01/21/2026)

[CANCEL] Daniel Silva - Didn't want to pay to pause (End Date: 01/06/2026)";;;true;;inform;;;2026-01-07 21:01:37.516658+00;2026-01-07 21:01:37.516658+00;;;;;;;;false;;;
fe57c366-6d48-448a-96d5-5bdaffb4e8ea;2026-01-19;PM;Grace & Dylan;;[];"[CANCEL] Cloe Daneshgar <cloe.daneshgar@gmail.com> - Having house issues she needs to focus on. Decided to cancel because we wouldn’t waive initiation and she couldn’t commit to the annual rate (End Date: 01/19/2026)

[CANCEL] Akash Rohera <rohera123@gmail.com> - Moving (End Date: 01/19/2026)";;James Schor, Hannah (hannahrl1920@gmail.com), Chloe Keirsted;true;Some of the lining on the pull-out couches in recovery lounge are starting to come undone.;Typical 5:30-6:30pm. Not a hectic day.;;;2026-01-20 04:58:16.593786+00;2026-01-20 04:58:16.593786+00;;;;;;;;false;;;
258fe615-7c83-4250-b88b-313a5116bed9;2026-01-28;PM;Grace;;"[{""sentiment"":""neutral"",""text"":""Member said they like the volume being lower on the rooftop. Said that it’s more enjoyable/peaceful""}]";;;;true;Everything seemed to run pretty smooth tonight;Usual rush around 5pm - 7pm. Capacity at about 70% tonight, from what I could tell;[arketa] Usual;People are bringing up the boxing classes. They want more of them;2026-01-29 04:54:28.126969+00;2026-01-29 04:54:28.126969+00;;;;;;;;false;;;
7630ea1c-187d-4d3d-ab6e-f81e1b60c0d9;2026-01-07;AM;Angela/Dustin;Marcus from Biogena (Saturday social this week) is coming in for a tour and maybe work out;"[{""sentiment"":""neutral"",""text"":""Jessica Assaf said she would love more prenatal/post natal classes. A few members are pregnant right now ""}]";;;Kathleen Goodman;true;;"7am impact room busy
8am main floor busy
";;The back thermostat in the heated room was off yesterday when i went to Chandler’s class. Need to remind everyone that both thermostats need to go on in the morning.;2026-01-08 20:53:52.454806+00;2026-01-08 21:13:19.387312+00;;;;;;2026-01-07;PM;true;;;
054e3620-0d6d-4813-9f32-8e6296f2e750;2026-02-03;AM;Grace/Tommy;;"[{""sentiment"":""negative"",""text"":""People weren’t chatty today I suppose ""}]";;;;true;Hamstring curl “machine” by the sliding glass door near the stretchy mats is broken (missing a screw/pin);Lots of people came in right at 6 today. Gym floor was busy around 8:15;;;2026-02-03 21:30:55.027691+00;2026-02-03 21:30:55.027691+00;;;;;;;;false;;;
131cc94f-b1f1-4ef5-9e8d-ae3f1ede52af;2026-01-08;AM;Hunter, Angela;None;[];[CANCEL] Jordynn Wynn <jwynnc@gmail.com> - Moving (End Date: 03/04/2026);;Tami Hausman ;true;Handle Broke ;"	-Impact Room 7:30am
-Main Gym 8:30am-10am
-Cardio Room 9am
-Main Gym 11:30am


";;Nope;2026-01-08 21:27:27.914673+00;2026-01-09 22:10:53.236757+00;;;;;;2026-01-08;AM;true;;;
56828968-6faa-4e2e-b6a5-f642851267f3;2026-01-06;PM;Dylan & Caro;Tomorrow PM - Dylan note to self - reach out to Keren Noy ;[];;;;true;;The usual 5-7;;Keren Noy has paused her membership because she is starting chemo. While this is clearly not a celebratory event, I think it is imperative that we do something for her. This is a situation where I feel that we need to make our members feel that they are equally as important to us as we are to them.;2026-01-07 05:07:15.021173+00;2026-01-12 23:59:15.571325+00;;;375;16;115;2026-01-06;AM;true;"[{""capacity"":16,""instructor"":""Ian Cahir"",""name"":""Signature Sculpt (Heated)"",""signups"":6,""time"":""06:15 AM - 07:05 AM"",""waitlist"":0},{""capacity"":17,""instructor"":""Tommy McDonald"",""name"":""Vinyasa Yoga 60 (Heated)"",""signups"":15,""time"":""07:15 AM - 08:15 AM"",""waitlist"":0},{""capacity"":8,""instructor"":""Ian Cahir"",""name"":""Reformer Pilates - Tower"",""signups"":5,""time"":""07:30 AM - 08:20 AM"",""waitlist"":0},{""capacity"":14,""instructor"":""Jenna Roth"",""name"":""Core Sculpt 45 (Heated)"",""signups"":11,""time"":""08:30 AM - 09:15 AM"",""waitlist"":1},{""capacity"":8,""instructor"":""Ian Cahir"",""name"":""Reformer Pilates"",""signups"":6,""time"":""08:30 AM - 09:20 AM"",""waitlist"":0},{""capacity"":8,""instructor"":""Alyssa Skye"",""name"":""Reformer Pilates"",""signups"":7,""time"":""09:30 AM - 10:20 AM"",""waitlist"":0},{""capacity"":16,""instructor"":""Chandler Farren"",""name"":""Mat Pilates 50 (Heated)"",""signups"":6,""time"":""10:30 AM - 11:20 AM"",""waitlist"":0},{""capacity"":17,""instructor"":""Chandler Farren"",""name"":""Vinyasa Yoga 60 (Heated)"",""signups"":8,""time"":""12:00 PM - 01:00 PM"",""waitlist"":0},{""capacity"":16,""instructor"":""Ava Moreno"",""name"":""Mat Pilates (Heated)"",""signups"":16,""time"":""04:30 PM - 05:20 PM"",""waitlist"":0},{""capacity"":8,""instructor"":""Liz Chen"",""name"":""Reformer Pilates"",""signups"":7,""time"":""04:30 PM - 05:20 PM"",""waitlist"":0},{""capacity"":20,""instructor"":""Blake Krause"",""name"":""Vinyasa Yoga 60 (Heated)"",""signups"":20,""time"":""05:30 PM - 06:30 PM"",""waitlist"":4},{""capacity"":8,""instructor"":""Ava Moreno"",""name"":""Reformer Pilates"",""signups"":8,""time"":""05:30 PM - 06:20 PM"",""waitlist"":1},{""capacity"":8,""instructor"":""Lany Herman"",""name"":""Boxing: Power 60 (Impact Room)"",""signups"":9,""time"":""06:15 PM - 07:15 PM"",""waitlist"":0},{""capacity"":8,""instructor"":""Liz Chen"",""name"":""Reformer Pilates"",""signups"":5,""time"":""06:30 PM - 07:20 PM"",""waitlist"":0},{""capacity"":16,""instructor"":""Lydia Picoli"",""name"":""Yin Yoga 60 (Heated)"",""signups"":6,""time"":""07:00 PM - 08:00 PM"",""waitlist"":0}]";"[{""appointment_type"":""Conditioning 45 (Impact Room)"",""cancelled"":true,""specialist"":""Abreah Griffin"",""time"":""07:00 AM - 07:45 AM""},{""appointment_type"":""Personal Training Session"",""cancelled"":false,""specialist"":""Dr. Kevin Davi"",""time"":""07:00 AM - 07:55 AM""},{""appointment_type"":""Personal Training Session"",""cancelled"":true,""specialist"":""Abreah Griffin"",""time"":""08:00 AM - 08:55 AM""},{""appointment_type"":""Personal Training Session"",""cancelled"":false,""specialist"":""Dr. Kevin Davi"",""time"":""08:00 AM - 08:55 AM""},{""appointment_type"":""Personal Training Session"",""cancelled"":true,""specialist"":""Ashley Joi"",""time"":""08:30 AM - 09:25 AM""},{""appointment_type"":""Personal Training Session"",""cancelled"":false,""specialist"":""Cole Medders"",""time"":""08:40 AM - 09:35 AM""},{""appointment_type"":""Personal Training Session"",""cancelled"":false,""specialist"":""Dr. Kevin Davi"",""time"":""09:00 AM - 09:55 AM""},{""appointment_type"":""Acupuncture (Tues, Fri)"",""cancelled"":false,""specialist"":""Nobuko Ide"",""time"":""09:00 AM - 09:50 AM""},{""appointment_type"":""Personal Training Session"",""cancelled"":true,""specialist"":""Dr. Kevin Davi"",""time"":""09:00 AM - 09:55 AM""},{""appointment_type"":""Acupuncture (Tues, Fri)"",""cancelled"":false,""specialist"":""Nobuko Ide"",""time"":""10:00 AM - 10:50 AM""},{""appointment_type"":""Macro Nutrition Strategy Program - First Session"",""cancelled"":false,""specialist"":""Liz Biscevic"",""time"":""11:00 AM - 11:45 AM""},{""appointment_type"":""Macro Nutrition Strategy Program - First Session"",""cancelled"":true,""specialist"":""Liz Biscevic"",""time"":""11:00 AM - 11:45 AM""},{""appointment_type"":""Personal Training Session"",""cancelled"":false,""specialist"":""Julian Turner"",""time"":""04:00 PM - 04:55 PM""},{""appointment_type"":""Hyperbaric Chamber"",""cancelled"":false,""specialist"":""HUME Concierge"",""time"":""06:00 PM - 07:00 PM""}]";
a15574ea-20fc-4859-aa82-4cdfbb3b8ba4;2026-01-08;PM;Caroline & Dylan;Rey Kim’s account needs to be reactivated tomorrow on 1/9;"[{""sentiment"":""positive"",""text"":""Ryan Weiss loves the new board with the photos of the trainers and was wondering if we’d be open to doing one with the whole team. He said “I love our community and want to make sure I know everyone’s names” ""}]";;;Tour did not show up ;true;;It was a relatively slow day! ;[arketa] Still check in glitches constantly;A bit of a miscommunication with Chris’ class tonight. Sounds like Jenna told him it was starting next week, but it was never cancelled and people, including us, were not notified. We credited an HBOT session to Ryan Weiss and Caroline Liao. They were both very understanding and both purchased wraps for the gloves;2026-01-09 05:05:13.288247+00;2026-01-12 23:59:15.571325+00;;;;20;115;2026-01-09;AM;true;"[{""capacity"":4,""instructor"":""Kolton Oie"",""name"":""Kettlebell Class 50 (Gym Floor Balcony)"",""signups"":5,""time"":""07:00 AM-07:50 AM"",""waitlist"":1},{""capacity"":17,""instructor"":""Jenna Roth"",""name"":""Vinyasa Yoga 60 (Heated)"",""signups"":11,""time"":""07:15 AM - 08:15 AM"",""waitlist"":0},{""capacity"":8,""instructor"":""Miwa Sakamoto"",""name"":""Reformer Pilates"",""signups"":6,""time"":""07:30 AM - 08:20 AM"",""waitlist"":2},{""capacity"":8,""instructor"":""Miwa Sakamoto"",""name"":""Reformer Pilates"",""signups"":8,""time"":""08:30 AM - 09:20 AM"",""waitlist"":0},{""capacity"":14,""instructor"":""Jenna Roth"",""name"":""Core Sculpt 45 (Heated)"",""signups"":13,""time"":""08:30 AM-09:15 AM"",""waitlist"":0},{""capacity"":8,""instructor"":""Alyssa Skye"",""name"":""Reformer Pilates"",""signups"":6,""time"":""09:30 AM-10:20 AM"",""waitlist"":0},{""capacity"":8,""instructor"":""Kolton Oie"",""name"":""Conditioning 45 (Impact Room)"",""signups"":9,""time"":""09:30 AM-10:15 AM"",""waitlist"":1},{""capacity"":16,""instructor"":""Adrianna Basin"",""name"":""Mat Pilates (Heated)"",""signups"":7,""time"":""10:30 AM-11:20 AM"",""waitlist"":0},{""capacity"":12,""instructor"":""Peter Anderson"",""name"":""Vinyasa Yoga 60 (Heated)"",""signups"":6,""time"":""12:00 PM - 01:00 PM"",""waitlist"":0},{""capacity"":16,""instructor"":""Kelsey Good"",""name"":""Signature Sculpt (Heated)"",""signups"":15,""time"":""04:30 PM - 05:20 PM"",""waitlist"":0},{""capacity"":8,""instructor"":""Kelsey Good"",""name"":""Reformer Pilates"",""signups"":8,""time"":""05:30 PM - 06:20 PM"",""waitlist"":2},{""capacity"":17,""instructor"":""Peter Anderson"",""name"":""Vinyasa Yoga 60 (Heated)"",""signups"":14,""time"":""05:30 PM - 06:30 PM"",""waitlist"":0},{""capacity"":12,""instructor"":""Chris Van Heerden"",""name"":""Boxing: Power 60 (Impact Room)"",""signups"":0,""time"":""06:15 PM - 07:15 PM"",""waitlist"":0},{""capacity"":8,""instructor"":""Kelsey Good"",""name"":""Reformer Pilates"",""signups"":8,""time"":""06:30 PM-07:20 PM"",""waitlist"":1},{""capacity"":14,""instructor"":""Peter Anderson"",""name"":""Yin Yoga into Fascia Release 60 (Heated)"",""signups"":9,""time"":""07:00 PM - 08:00 PM"",""waitlist"":0}]";"[{""appointment_type"":""Personal Training Session"",""cancelled"":true,""specialist"":""Dr. Kevin Davi"",""time"":""07:00 AM - 07:55 AM""},{""appointment_type"":""Personal Training Session"",""cancelled"":false,""specialist"":""Julian Turner"",""time"":""07:00 AM - 07:55 AM""},{""appointment_type"":""Personal Training Session"",""cancelled"":false,""specialist"":""Dr. Kevin Davi"",""time"":""07:00 AM 07:55 AM""},{""appointment_type"":""Private Boxing"",""cancelled"":false,""specialist"":""Chris Van Heerden"",""time"":""07:00 AM - 08:00 AM""},{""appointment_type"":""Personal Training Session"",""cancelled"":false,""specialist"":""Ashley Joi"",""time"":""07:30 AM-08:25 AM""},{""appointment_type"":""Personal Training Session"",""cancelled"":true,""specialist"":""Abreah Griffin"",""time"":""07:30 AM 08:25 AM""},{""appointment_type"":""Personal Training Session"",""cancelled"":false,""specialist"":""Dr. Kevin Davi"",""time"":""08:00 AM - 08:55 AM""},{""appointment_type"":""Personal Training Session"",""cancelled"":false,""specialist"":""Kolton Oie"",""time"":""08:15 AM 09:10 AM""},{""appointment_type"":""Personal Training Session"",""cancelled"":false,""specialist"":""Cole Medders"",""time"":""08:30 AM-09:25 AM""},{""appointment_type"":""Personal Training Session"",""cancelled"":true,""specialist"":""Abreah Griffin"",""time"":""08:30 AM 09:25 AM""},{""appointment_type"":""Personal Training Session"",""cancelled"":false,""specialist"":""Dr. Kevin Davi"",""time"":""09:00 AM - 09:55 AM""},{""appointment_type"":""Hyperbaric Chamber"",""cancelled"":false,""specialist"":""HUME Concierge"",""time"":""09:00 AM - 10:00 AM""},{""appointment_type"":""Personal Training Session"",""cancelled"":false,""specialist"":""Cole Medders"",""time"":""09:30 AM-10:25 AM""},{""appointment_type"":""Personal Training Session"",""cancelled"":false,""specialist"":""Ashley Joi"",""time"":""11:30 AM-12:25 PM""},{""appointment_type"":""Personal Training Session"",""cancelled"":false,""specialist"":""Lany Herman"",""time"":""11:45 AM - 12:40 PM""},{""appointment_type"":""Private Pilates"",""cancelled"":false,""specialist"":""Miwa Sakamoto"",""time"":""01:00 PM - 01:50 PM""},{""appointment_type"":""Private Yoga / Meditation / Breathwork"",""cancelled"":false,""specialist"":""Tommy McDonald"",""time"":""02:30 PM - 03:20 PM""}]";
